Ticker;SimFinId;Currency;"Fiscal Year";"Fiscal Period";"Report Date";"Publish Date";"Shares (Basic)";"Shares (Diluted)";"Net Income/Starting Line";"Depreciation & Amortization";"Provision for Loan Losses";"Non-Cash Items";"Change in Working Capital";"Net Cash from Operating Activities";"Change in Fixed Assets & Intangibles";"Net Change in Loans & Interbank";"Net Cash from Acquisitions & Divestitures";"Net Cash from Investing Activities";"Dividends Paid";"Cash from (Repayment of) Debt";"Cash from (Repurchase of) Equity";"Net Cash from Financing Activities";"Effect of Foreign Exchange Rates";"Net Change in Cash"
HOMB;447371;USD;2013;Q3;2013-09-30;2013-11-07;112512000;113240000;18363000;1696000;0;96129000;-95276000;20912000;11017000;-30562000;;-138974000;-4219000;0;197000;57679000;;-60383000
HOMB;447371;USD;2013;Q4;2013-12-31;2014-02-28;125840000;126552000;12950000;2317000;4330000;60958000;-78934000;1621000;29490000;-63110000;;188859000;-4880000;-577000;155000;-137287000;;53193000
HOMB;447371;USD;2014;Q1;2014-03-31;2014-05-08;130246000;131022000;27337000;2523000;6938000;51157000;-29930000;58025000;11942000;69168000;;69435000;-4885000;;49000;-78435000;;49025000
HOMB;447371;USD;2014;Q2;2014-06-30;2014-08-07;130280000;131090000;28429000;2465000;6115000;82092000;-29450000;89651000;9508000;-5624000;;-10671000;-4885000;;48000;-149987000;;-71007000
HOMB;447371;USD;2014;Q3;2014-09-30;2014-11-06;132446000;133232000;27371000;2504000;4241000;69167000;-103841000;-558000;9177000;-194744000;;-194982000;-6646000;-215000;111000;189471000;;-6069000
HOMB;447371;USD;2014;Q4;2014-12-31;2015-02-27;134636000;135304000;29926000;2624000;5370000;74371000;-9595000;102696000;15335000;-112968000;;-115403000;-6754000;-116000;366000;-12248000;;-24955000
HOMB;447371;USD;2015;Q1;2015-03-31;2015-05-07;135178000;135846000;31119000;2635000;3787000;59599000;-28831000;68309000;3202000;-14456000;;434824000;-8447000;;-2008000;-418090000;;85043000
HOMB;447371;USD;2015;Q2;2015-06-30;2015-08-06;135265000;135832000;33906000;2556000;5381000;76944000;-76904000;41883000;5258000;-268760000;;-564145000;-8448000;;110000;529102000;;6840000
HOMB;447371;USD;2015;Q3;2015-09-30;2015-11-05;135738000;136162000;35741000;2537000;7106000;81763000;-105847000;21300000;6891000;-353774000;;-394717000;-10166000;;96000;397662000;;24245000
HOMB;447371;USD;2015;Q4;2015-12-31;2016-02-26;140279000;140680000;37433000;2568000;8890000;83232000;-59852000;72271000;-4959000;-228846000;;-226871000;-10519000;;176000;181767000;;27167000
HOMB;447371;USD;2016;Q1;2016-03-31;2016-05-06;140390000;140687000;41427000;2722000;5677000;81526000;-60794000;70558000;1950000;-225784000;;-214007000;-10537000;;-7699000;45698000;;-97751000
HOMB;447371;USD;2016;Q2;2016-06-30;2016-08-05;140382000;140608000;43509000;2730000;5692000;101565000;-125701000;27795000;5042000;-164475000;;-157491000;-12283000;;21000;157018000;;27322000
HOMB;447371;USD;2016;Q3;2016-09-30;2016-11-04;140436000;140703000;43620000;2630000;5536000;104829000;-91199000;65416000;777000;-95124000;;-107423000;-12635000;;189000;152773000;;110766000
HOMB;447371;USD;2016;Q4;2016-12-31;2017-02-28;140464000;140854000;48590000;2562000;1703000;80448000;-79028000;54275000;3127000;-261372000;;-122105000;-12641000;;-833000;-11681000;;-79511000
HOMB;447371;USD;2017;Q1;2017-03-31;2017-05-09;141785000;142492000;46856000;2674000;3914000;87003000;-77718000;62729000;529000;-25059000;;-126390000;-12662000;-195000;102000;264101000;;200440000
HOMB;447371;USD;2017;Q2;2017-06-30;2017-08-04;143282000;144116000;50097000;2962000;387000;106889000;-138021000;22314000;6717000;6431000;;-108046000;-12901000;297201000;-9736000;129131000;;43399000
HOMB;447371;USD;2017;Q3;2017-09-30;2017-11-07;144238000;144987000;14821000;2998000;35023000;51310000;-89581000;14571000;1686000;-83076000;;45341000;-15711000;-630000;-9055000;31920000;;91832000
HOMB;447371;USD;2017;Q4;2017-12-31;2018-02-27;173919000;174517000;23309000;3361000;4926000;148707000;-124051000;56252000;4611000;-57601000;;-145331000;-19099000;0;-1054000;172692000;;83613000
HOMB;447371;USD;2018;Q1;2018-03-31;2018-05-07;173761000;174383000;73064000;3317000;1600000;92720000;-45338000;125363000;-550000;-7887000;;-51867000;-19126000;;-6214000;-198828000;;-125332000
HOMB;447371;USD;2018;Q2;2018-06-30;2018-08-06;173403000;173936000;76025000;2924000;2722000;107144000;-110230000;78585000;7512000;-189964000;;-590271000;-19071000;;-7843000;496828000;;-14858000
HOMB;447371;USD;2018;Q3;2018-09-30;2018-11-05;174440000;174867000;80284000;2915000;0;62591000;-70658000;75132000;5712000;86066000;;64960000;-20924000;;-27856000;-103778000;;36314000
HOMB;447371;USD;2018;Q4;2018-12-31;2019-02-26;173024000;173310000;71030000;10049000;0;43998000;-78154000;46923000;-1375000;-207773000;;-224501000;-20746000;;-60909000;303460000;;125882000
HOMB;447371;USD;2019;Q1;2019-03-31;2019-05-06;169592000;169592000;71350000;4939000;0;69441000;-67359000;78371000;858000;113378000;;89193000;-20364000;;-51685000;-263033000;;-95469000
HTH;492790;USD;2012;Q4;2012-12-31;2012-11-02;65792000;65736000;9316000;-3558000;;416000;118612000;128586000;-15874000;;;2692000;;;-136000;21014000;;152292000
HTH;492790;USD;2013;Q1;2013-03-31;2013-03-15;83487000;83743000;33373000;-9548000;13005000;-7067000;130217000;159980000;-1161000;-41872000;6702000;-192079000;;-152312000;;-85086000;;-117185000
HTH;492790;USD;2013;Q2;2013-06-30;2013-08-05;83490000;90294000;22660000;-8484000;11289000;-4461000;-166339000;-145335000;-5397000;-9155000;-27921000;-14226000;;426265000;;176339000;;16778000
HTH;492790;USD;2013;Q3;2013-09-30;2013-11-12;83493000;90460000;39646000;-6756000;10658000;-13622000;417686000;447612000;-6065000;2168000;384003000;464197000;-1149000;-699334000;;-521588000;;390221000
HTH;492790;USD;2013;Q4;2013-12-31;2013-11-12;87058000;96827000;31030000;-29006000;2206000;23457000;-93239000;-65552000;790000;-91578000;4511000;-33975000;-1133000;35956000;1000000;-170724000;;-270251000
HTH;492790;USD;2014;Q1;2014-03-31;2014-03-03;89707000;90585000;25296000;-20615000;3242000;4878000;141528000;154329000;6003000;-256000;;-39415000;-1342000;148457000;;56473000;;171387000
HTH;492790;USD;2014;Q2;2014-06-30;2014-07-30;89709000;90569000;28688000;-27997000;5533000;-36000;-452264000;-446076000;12463000;68808000;;80007000;-1426000;694906000;;137444000;;-228625000
HTH;492790;USD;2014;Q3;2014-09-30;2014-11-06;89711000;90558000;25108000;-14755000;4033000;1576000;225777000;241739000;4050000;37783000;3057000;43483000;-1426000;-342109000;1000000;-326419000;;-41197000
HTH;492790;USD;2014;Q4;2014-12-31;2014-11-06;89713000;90580000;33466000;-19912000;4125000;-35185000;-23906000;-41412000;3698000;-3304000;11269000;175749000;-1425000;-83288000;1000000;31150000;;165487000
HTH;492790;USD;2015;Q1;2015-03-31;2015-02-26;99741000;100627000;113655000;-14486000;2687000;-88237000;-132263000;-118644000;26253000;-2080000;45141000;522912000;-1426000;48636000;1000000;-508810000;;-104542000
HTH;492790;USD;2015;Q2;2015-06-30;2015-07-29;99486000;100410000;30455000;-21820000;158000;-782000;57295000;65306000;30120000;-22594000;-18357000;-54976000;-1854000;88483000;18039000;-113006000;;-102676000
HTH;492790;USD;2015;Q3;2015-09-30;2015-11-05;98676000;99556000;47247000;-31251000;5593000;14786000;15317000;51692000;14897000;40879000;5021000;113688000;0;-191352000;-13057000;-219684000;;-54304000
HTH;492790;USD;2015;Q4;2015-12-31;2015-11-05;98393000;99255000;21222000;-15803000;4277000;5917000;21770000;37383000;8382000;-166810000;-2880000;-139335000;-259000;32099000;0;219844000;;117892000
HTH;492790;USD;2016;Q1;2016-03-31;2016-02-24;98153000;98669000;28196000;-11830000;3407000;448000;-10336000;9885000;12120000;-233309000;12311000;-174093000;;-126480000;9403000;22272000;;-141936000
HTH;492790;USD;2016;Q2;2016-06-30;2016-07-27;98457000;98586000;31722000;-14856000;28876000;1973000;-432711000;-384996000;19975000;-48180000;-5969000;72434000;;140511000;126907000;398714000;;86152000
HTH;492790;USD;2016;Q3;2016-09-30;2016-10-27;98490000;98625000;52488000;-10930000;3990000;2457000;86532000;134537000;-4724000;-184053000;-13149000;-261204000;;169566000;76623000;81944000;;-44723000
HTH;492790;USD;2016;Q4;2016-12-31;2016-10-27;98516000;98636000;35538000;-12149000;4347000;-14568000;66438000;79606000;3720000;-89498000;-12214000;-130698000;;68689000;88199000;195298000;;144206000
HTH;492790;USD;2017;Q1;2017-03-31;2017-02-16;98441000;98757000;26307000;-1031000;1705000;1531000;320804000;349316000;6487000;57902000;34953000;-44046000;-5802000;-729085000;65177000;-425702000;;-120432000
HTH;492790;USD;2017;Q2;2017-06-30;2017-07-27;98154000;98414000;62810000;-13405000;5853000;1070000;-867003000;-810675000;-2187000;-253734000;-26788000;-311848000;-5801000;636234000;91866000;958517000;;-164006000
HTH;492790;USD;2017;Q3;2017-09-30;2017-10-26;96096000;96306000;30352000;3136000;1260000;3398000;-58819000;-20673000;2940000;-10530000;6375000;-12038000;-5781000;-150709000;101375000;7697000;;-25014000
HTH;492790;USD;2017;Q4;2017-12-31;2018-02-15;95857000;95935000;13675000;-2569000;5453000;34918000;109837000;161314000;-6095000;-10200000;19806000;9971000;-5756000;-479498000;117330000;-59630000;;111655000
HTH;492790;USD;2018;Q1;2018-03-31;2018-04-26;95985000;96146000;24680000;1577000;-1807000;-534000;149974000;173890000;216000;48859000;9716000;-13632000;-6719000;-217898000;68102000;-177113000;;-16855000
HTH;492790;USD;2018;Q2;2018-06-30;2018-07-26;95270000;95358000;34391000;1835000;340000;1268000;-472941000;-435107000;-4296000;-97862000;-26342000;-133531000;-6734000;374042000;160215000;451946000;;-116692000
HTH;492790;USD;2018;Q3;2018-09-30;2018-10-25;94554000;94610000;37098000;146000;-371000;-81000;543227000;580019000;-37953000;-64915000;-52066000;-157288000;-6621000;-590231000;188638000;-336879000;;85852000
HTH;492790;USD;2018;Q4;2018-12-31;2019-02-15;94067000;94154000;29558000;-5903000;6926000;15030000;25127000;70738000;-199000;3303000;8645000;14784000;-6624000;-350451000;188100000;66679000;;152201000
HTH;492790;USD;2019;Q1;2019-03-31;2019-04-25;93669000;93669000;39777000;-1563000;951000;-95612000;382549000;326102000;-2562000;-159202000;7172000;-306810000;-7464000;-289442000;134639000;-327277000;;-307985000
HWC;734515;USD;2011;Q1;2011-03-31;2011-05-05;37333000;37521000;15328000;5583000;8822000;2263000;-27959000;4037000;-31585000;4285000;;-135457000;-8961000;51420000;190990000;155114000;23694000;47388000
HWC;734515;USD;2011;Q2;2011-06-30;2011-08-09;54890000;55035000;12088000;9868000;9144000;25482000;227651000;284233000;-5047000;248056000;;140921000;-20540000;81466000;23271000;-207202000;217952000;435904000
HWC;734515;USD;2011;Q3;2011-09-30;2011-11-08;84699000;84985000;30377000;24011000;9255000;13412000;-88572000;-11517000;-16088000;167956000;;165042000;-20550000;-24678000;443000;-161165000;-7640000;-15280000
HWC;734515;USD;2011;Q4;2011-12-31;2012-02-29;85438000;86739000;18966000;31217000;11511000;147355000;-212756000;-3707000;-10929000;-438887000;;-471529000;-20566000;138821000;419000;539490000;64254000;128508000
HWC;734515;USD;2012;Q1;2012-03-31;2012-05-09;84741000;85442000;18495000;30602000;10015000;49292000;-29866000;78538000;-1957000;221551000;;329129000;-20586000;-187783000;1382000;-487800000;-80133000;-160266000
HWC;734515;USD;2012;Q2;2012-06-30;2012-08-08;84751000;85500000;39304000;28975000;8025000;59119000;-18981000;116442000;-14767000;380174000;;459126000;-20666000;-17540000;-628000;-540781000;34787000;69574000
HWC;734515;USD;2012;Q3;2012-09-30;2012-11-08;84777000;85632000;46984000;28282000;8101000;54853000;-13450000;124770000;-18091000;-60630000;;211389000;-20664000;-136060000;456000;-314137000;22022000;44044000
HWC;734515;USD;2012;Q4;2012-12-31;2013-02-28;84799000;85778000;46959000;26951000;28051000;10818000;10503000;123282000;-1894000;-1363388000;;-1017377000;-20774000;-23305000;804000;927963000;33868000;67736000
HWC;734515;USD;2013;Q1;2013-03-31;2013-05-08;84871000;84972000;48576000;25917000;9578000;49869000;-1584000;132356000;-11620000;1098810000;;151283000;-20786000;80735000;233000;-430655000;-147016000;-294032000
HWC;734515;USD;2013;Q2;2013-06-30;2013-08-08;83279000;83357000;46862000;24932000;8257000;29231000;31356000;140638000;-6731000;-187289000;;94032000;-20108000;96772000;-114834000;-135583000;99087000;198174000
HWC;734515;USD;2013;Q3;2013-09-30;2013-11-08;82091000;82205000;33202000;22716000;7569000;52320000;22386000;138193000;-7504000;-89065000;;61714000;-20106000;-53786000;183000;-174776000;25131000;50262000
HWC;734515;USD;2013;Q4;2013-12-31;2014-02-28;82023000;82134000;34716000;20103000;7330000;-7372000;7568000;62345000;-4476000;-1657389000;;-311526000;-20212000;-115657000;2152000;171928000;-77253000;-154506000
HWC;734515;USD;2014;Q1;2014-03-31;2014-05-09;82277000;82534000;49115000;19173000;7963000;18346000;8528000;103125000;451000;-229375000;;19917000;-20219000;48849000;654000;-56458000;66584000;133168000
HWC;734515;USD;2014;Q2;2014-06-30;2014-08-08;81933000;82174000;39962000;18818000;6691000;14765000;725000;80961000;-4386000;-523900000;;-367973000;-20082000;346020000;206000;296597000;9585000;19170000
HWC;734515;USD;2014;Q3;2014-09-30;2014-11-07;81721000;81942000;46553000;18228000;9468000;5599000;23703000;103551000;-1828000;-507571000;;-767020000;-19989000;109606000;-9865000;571219000;-92250000;-184500000
HWC;734515;USD;2014;Q4;2014-12-31;2015-02-27;81285000;81486000;40092000;17865000;9718000;14253000;-17137000;64791000;-2451000;-362021000;;-795383000;-20102000;-25222000;-36125000;754688000;24096000;48192000
HWC;734515;USD;2015;Q1;2015-03-31;2015-05-08;79496000;79661000;40159000;17759000;6154000;17916000;-16682000;65306000;-8609000;250414000;;-20958000;-19524000;-259927000;-75270000;-67067000;-22719000;-45438000
HWC;734515;USD;2015;Q2;2015-06-30;2015-08-07;77951000;78115000;34829000;18847000;6608000;11882000;-6739000;65427000;6881000;-714007000;;-807268000;-19180000;315243000;347000;737713000;-4128000;-8256000
HWC;734515;USD;2015;Q3;2015-09-30;2015-11-06;77928000;78075000;41166000;18876000;10080000;3672000;18263000;92057000;-4194000;-419109000;;-161164000;-19177000;-40175000;-15566000;63242000;-5865000;-11730000
HWC;734515;USD;2015;Q4;2015-12-31;2016-02-26;77413000;77377000;15307000;18570000;50196000;8618000;-79751000;12940000;-3623000;-982313000;;-1287041000;-19132000;372562000;-4777000;1254232000;-19869000;-39738000
HWC;734515;USD;2016;Q1;2016-03-31;2016-05-09;77501000;77672000;3839000;18122000;60036000;-5583000;16442000;92856000;-1550000;-289324000;;-51151000;-19131000;-342342000;;-54480000;-12775000;-25550000
HWC;734515;USD;2016;Q2;2016-06-30;2016-08-08;77523000;77680000;46907000;19256000;17196000;-4883000;6773000;85249000;-1729000;-74748000;;-195303000;-19107000;-9146000;;132383000;22329000;44658000
HWC;734515;USD;2016;Q3;2016-09-30;2016-11-08;77550000;77677000;46719000;19823000;18972000;-9416000;14785000;90883000;-6861000;-60702000;;-118506000;-19111000;-6200000;834000;44067000;16444000;32888000
HWC;734515;USD;2016;Q4;2016-12-31;2017-02-24;78826000;78767000;51831000;19991000;14455000;3943000;-15293000;74927000;-1687000;-728706000;;-956071000;-19202000;145017000;262091000;923961000;42817000;85634000
HWC;734515;USD;2017;Q1;2017-03-31;2017-05-05;84365000;84624000;49014000;18943000;15991000;7873000;4507000;96328000;-7312000;-273466000;;-605078000;-20793000;381343000;9405000;469375000;-39375000;-78750000
HWC;734515;USD;2017;Q2;2017-06-30;2017-08-04;84614000;84867000;52267000;20423000;14951000;-989000;-268000;86384000;-5321000;-112357000;;489511000;-20801000;-514231000;3552000;-543984000;31911000;63822000
HWC;734515;USD;2017;Q3;2017-09-30;2017-11-08;84749000;84980000;58902000;22227000;13040000;188109000;40088000;322366000;-3064000;-339405000;;-274342000;-20806000;-150568000;967000;-79474000;-31450000;-62900000
HWC;734515;USD;2017;Q4;2017-12-31;2018-02-27;85052000;85381000;55449000;22210000;14986000;-142377000;-44261000;-93993000;-2747000;-266917000;;-505412000;-20866000;-38641000;1388000;652578000;53173000;106346000
HWC;734515;USD;2018;Q1;2018-03-31;2018-05-09;85241000;85423000;72475000;20622000;12253000;6648000;-7504000;104494000;-7862000;-184117000;;-193838000;-20881000;-256978000;1619000;-43744000;-133088000;-266176000
HWC;734515;USD;2018;Q2;2018-06-30;2018-08-08;85305000;85483000;71177000;20250000;8891000;13180000;2173000;115671000;-10212000;-288746000;;-571592000;-20894000;827544000;1140000;557133000;101212000;202424000
HWC;734515;USD;2018;Q3;2018-09-30;2018-11-02;85348000;85539000;83878000;20886000;6872000;135000;-1838000;109933000;-14457000;-186645000;;20086000;-23512000;-87827000;968000;-145482000;-15463000;-30926000
HWC;734515;USD;2018;Q4;2018-12-31;2019-03-01;85526000;85639000;96240000;19985000;8100000;-2877000;-2362000;119086000;-18073000;-489249000;0;-101558000;-23551000;-667107000;-7353000;26235000;43763000;87526000
HWC;734515;USD;2019;Q1;2019-03-31;2019-05-08;85688000;85800000;79164000;19663000;18043000;-68753000;-34694000;13423000;-12320000;-106014000;-1112000;-42852000;-23581000;-200468000;879000;6251000;-23178000;-46356000
IBKC;129297;USD;2010;Q4;2010-12-31;2011-11-09;26801295;26507444;13043000;7913000;11224000;594302000;-474696000;151786000;-9729000;-251373000;0;-275534000;-9137000;-85698000;61000;-442156000;;-565904000
IBKC;129297;USD;2011;Q1;2011-03-31;2011-06-14;26845124;26560866;14647000;7752000;5471000;304332000;-280318000;51884000;-25801000;-72086000;;-1201000;-9137000;-33548000;-489000;-97943000;;-47260000
IBKC;129297;USD;2011;Q2;2011-06-30;2011-09-07;28015846;27677313;5186000;7187000;9990000;338600000;-370249000;-9286000;2382000;-203875000;;20539000;-9175000;-49192000;4805000;-39967000;;-28714000
IBKC;129297;USD;2011;Q3;2011-09-30;2011-11-09;29908906;29472519;16348000;7995000;6128000;440963000;-528098000;-56664000;-8804000;-46293000;0;196044000;-10273000;3127000;-41289000;69204000;;208584000
IBKC;129297;USD;2011;Q4;2011-12-31;2012-03-01;29231804;28854502;17357000;12071000;4278000;469535000;-473417000;29824000;-8605000;-238381000;-1202000;-189650000;-9973000;172348000;561000;262734000;;102908000
IBKC;129297;USD;2012;Q1;2012-03-31;2012-05-10;29384220;28928276;19393000;9793000;2857000;463017000;-440817000;54243000;-9980000;-101618000;;-46994000;-9988000;-151102000;131000;12236000;;19485000
IBKC;129297;USD;2012;Q2;2012-06-30;2012-08-09;29463811;28950806;12560000;10143000;8895000;534352000;-600890000;-34940000;-7224000;-250364000;;-263264000;-10037000;363142000;-2572000;305469000;;7265000
IBKC;129297;USD;2012;Q3;2012-09-30;2012-11-09;29066000;28548432;21234000;11299000;4053000;661901000;-707551000;-9064000;-5363000;-244461000;;5395000;-10028000;-137375000;-38096000;26689000;;23020000
IBKC;129297;USD;2012;Q4;2012-12-31;2013-03-01;27689969;29404486;23208000;11463000;4866000;606389000;-668353000;-22427000;-8984000;-274134000;0;-222813000;-10016000;-233669000;1105000;593151000;;347911000
IBKC;129297;USD;2013;Q1;2013-03-31;2013-05-10;29502711;28979168;717000;12499000;-3377000;608297000;-509804000;108332000;-5914000;-101684000;;-274690000;-10027000;-108506000;1923000;-178103000;;-344461000
IBKC;129297;USD;2013;Q2;2013-06-30;2013-08-08;29610315;29066906;15590000;11530000;1808000;685714000;-659529000;55113000;-2182000;-325805000;;-236003000;-10095000;-44228000;571000;-98061000;;-278951000
